avg_monthly_hrs,department,filed_complaint,last_evaluation,n_projects,recently_promoted,salary,satisfaction,status,tenure,employee_id
218,D00-SS,1,0.759549,3,NULL,medium,0.914476,Employed,2,139532
298,D00-IT,NULL,0.860698,5,NULL,low,0.151237,Left,4,117327
191,#NAME?,NULL,0.744751,4,NULL,high,0.610375,Employed,3,117485
159,D00-SP,1,0.744089,4,NULL,low,0.951216,Employed,3,110917
142,D00-SP,NULL,0.726469,4,NULL,medium,0.661453,Employed,3,102305
223,D00-SP,NULL,NULL,4,NULL,medium,0.731476,Employed,3,101908
201,D00-SS,NULL,0.63628,4,NULL,medium,0.572226,Employed,3,113881
139,D00-SS,NULL,0.431539,5,NULL,low,0.283338,Employed,4,109295
187,D00-SS,NULL,NULL,4,NULL,medium,0.553313,Employed,2,101581
243,D00-MN,NULL,0.714611,5,NULL,medium,0.988441,Employed,6,116948
263,D00-MN,NULL,0.802576,6,NULL,high,0.247401,Employed,7,104152
203,D00-ENG,1,0.670405,3,NULL,low,0.717261,Employed,2,109572
213,D00-SP,NULL,NULL,3,NULL,low,0.503268,Employed,2,102464
249,D00-FN,1,0.883644,5,NULL,medium,0.46543,Employed,3,113468
193,D00-FN,NULL,0.990808,4,NULL,low,0.695128,Employed,3,112337
205,D00-FN,NULL,0.700025,3,NULL,high,0.575655,Employed,4,118939
134,D00-SP,NULL,0.854684,4,NULL,low,0.702875,Employed,2,118321
302,D00-SS,NULL,0.979543,7,NULL,medium,0.139008,Left,4,111040
173,D00-PR,NULL,0.871299,5,NULL,low,0.819214,Employed,2,101828
211,D00-SS,NULL,0.527771,3,NULL,medium,0.938705,Employed,7,101164
242,D00-IT,NULL,0.836196,3,NULL,low,0.584838,Employed,2,106729
221,D00-PD,NULL,0.979626,5,NULL,low,0.744244,Left,5,104289
176,D00-MN,NULL,0.671167,3,NULL,medium,0.578304,Employed,3,115166
269,NULL,NULL,0.961438,6,NULL,medium,0.180192,Employed,6,118765
246,D00-SP,NULL,0.859737,5,NULL,medium,0.875425,Employed,3,104037
161,D00-SS,1,NULL,3,NULL,medium,0.718939,Employed,2,119622
143,D00-ENG,NULL,0.840232,5,NULL,medium,0.965443,Employed,3,111902
163,NULL,1,0.538953,4,NULL,medium,0.732992,Employed,2,104895
266,D00-SS,NULL,0.946963,3,NULL,medium,0.603676,Employed,3,102339
197,D00-ENG,1,0.713031,5,NULL,low,1,Employed,4,104979
135,D00-SP,NULL,0.54977,2,NULL,low,0.383416,Left,3,118944
109,D00-IT,NULL,0.479429,2,NULL,low,0.423524,Employed,3,109683
119,D00-ENG,NULL,0.640114,3,NULL,low,0.355802,Employed,2,103007
148,D00-SS,NULL,0.460929,2,NULL,low,0.422419,Left,3,108839
232,D00-PD,1,0.484471,3,NULL,low,0.780423,Employed,3,107480
241,D00-AD,NULL,0.946141,3,NULL,low,0.693003,Employed,3,117303
286,D00-IT,NULL,0.989923,6,NULL,medium,0.172061,Left,4,100427
231,D00-SP,NULL,0.937509,4,NULL,medium,0.668369,Employed,3,110793
210,D00-SS,NULL,0.736896,2,NULL,medium,0.685204,Employed,2,145462
182,D00-SP,NULL,0.864845,4,NULL,medium,0.656775,Employed,3,118603
269,D00-SS,1,0.994445,3,NULL,medium,0.65799,Employed,3,108262
151,D00-MN,NULL,0.6553,4,1,medium,0.92838,Employed,3,105357
148,D00-ENG,1,0.801672,5,NULL,medium,0.638118,Employed,2,109987
141,D00-SS,NULL,0.525484,2,NULL,low,0.326611,Left,3,111136
141,D00-FN,NULL,0.758905,5,NULL,high,0.23536,Employed,4,117716
196,D00-SS,NULL,0.508791,4,NULL,low,0.897576,Employed,2,109112
209,D00-SS,NULL,NULL,4,NULL,low,1,Employed,2,100129
181,D00-MT,NULL,NULL,3,NULL,medium,0.786336,Employed,3,103249
147,D00-PD,NULL,0.496695,4,NULL,medium,0.735574,Employed,2,100347
138,D00-SP,NULL,0.536922,2,NULL,low,0.517132,Left,3,106677
217,D00-SP,1,0.511463,4,NULL,low,0.909123,Employed,6,116397
265,D00-SP,NULL,0.738552,3,NULL,medium,0.512818,Employed,3,109970
249,D00-SP,NULL,0.731127,4,NULL,medium,0.492926,Employed,4,102504
250,D00-SS,NULL,0.494261,3,NULL,low,0.641355,Employed,2,104484
208,D00-MN,NULL,0.52889,3,NULL,medium,0.600461,Employed,3,114564
269,D00-SP,NULL,0.688158,5,NULL,medium,0.545197,Employed,3,115640
132,D00-ENG,NULL,0.506753,2,NULL,low,0.407763,Left,3,100449
228,D00-SS,NULL,NULL,5,NULL,medium,0.891159,Employed,3,114787
233,D00-MT,NULL,0.709581,4,NULL,low,0.618495,Employed,2,101883
216,D00-SS,1,0.508517,5,NULL,medium,0.586561,Employed,2,111671
154,D00-SP,1,0.883603,5,NULL,low,0.521,Employed,2,109927
153,D00-ENG,NULL,0.465084,3,NULL,medium,0.852763,Employed,4,114152
249,D00-ENG,NULL,0.606256,4,NULL,medium,0.860882,Employed,5,106537
133,D00-ENG,NULL,0.977678,4,NULL,low,0.635284,Employed,2,109986
221,#NAME?,NULL,0.583062,3,NULL,medium,0.591085,Employed,2,111395
260,D00-PR,1,0.714554,5,NULL,low,0.833855,Employed,3,104005
178,D00-IT,NULL,0.730144,3,NULL,high,0.73337,Employed,4,114035
150,D00-FN,NULL,0.755025,3,1,medium,0.167798,Employed,4,117651
188,#NAME?,NULL,0.517124,3,NULL,medium,0.727001,Employed,3,118895
131,D00-ENG,NULL,0.411159,3,NULL,low,0.6438,Employed,2,106082
264,D00-ENG,NULL,0.879268,2,NULL,medium,0.376812,Employed,5,102832
189,D00-MN,1,0.884533,3,NULL,high,0.682121,Employed,3,100436
238,NULL,NULL,0.92677,3,NULL,low,0.875168,Employed,2,110084
115,NULL,NULL,0.351809,2,NULL,medium,0.46825,Employed,3,111403
172,D00-ENG,NULL,0.683444,3,NULL,low,0.639535,Employed,3,102830
140,D00-SP,NULL,0.614717,2,NULL,low,0.38595,Left,3,119687
158,D00-SS,1,0.610345,4,NULL,medium,0.945604,Employed,3,100354
129,D00-SS,NULL,0.538269,2,NULL,low,0.466504,Left,3,109739
149,NULL,NULL,0.864665,3,NULL,low,0.603765,Employed,3,111750
197,D00-ENG,NULL,0.750305,4,1,low,0.820121,Employed,3,115054
286,D00-ENG,NULL,0.997808,6,NULL,medium,0.106361,Left,4,106820
250,D00-SS,NULL,0.675957,3,NULL,medium,0.5878,Employed,3,113954
132,D00-FN,NULL,NULL,2,NULL,low,0.416456,Left,3,101759
138,D00-IT,NULL,0.4112,2,1,low,0.484161,Left,3,118636
193,D00-SP,1,0.779256,3,NULL,high,0.922647,Employed,3,104515
249,D00-SP,1,0.893548,4,NULL,medium,0.148799,Employed,6,119674
155,D00-SS,NULL,NULL,3,1,low,0.460859,Employed,3,103935
146,NULL,1,0.459685,3,NULL,medium,0.388205,Employed,2,117736
144,D00-ENG,NULL,0.562263,2,NULL,low,0.350535,Left,3,106319
245,D00-IT,NULL,0.96953,5,NULL,low,0.792849,Left,5,102242
153,D00-SS,NULL,0.523505,2,NULL,low,0.399113,Left,3,111340
237,D00-IT,1,0.820317,3,NULL,medium,0.622307,Employed,3,112519
176,D00-SS,1,0.488038,4,NULL,low,0.186133,Employed,4,107868
253,D00-IT,NULL,0.567975,3,NULL,medium,0.803693,Employed,6,103419
265,D00-IT,NULL,0.845768,5,NULL,low,0.949897,Employed,2,101694
243,D00-ENG,1,NULL,4,NULL,low,0.795549,Employed,3,102178
270,D00-SP,NULL,0.948313,4,NULL,low,0.858882,Left,5,131799
174,D00-SS,NULL,0.617602,6,NULL,medium,0.127165,Employed,3,136351
211,D00-SS,NULL,0.47549,3,NULL,medium,0.74949,Employed,7,102679
180,D00-PD,NULL,0.997238,2,NULL,low,0.645135,Employed,2,109153
158,D00-SS,NULL,0.49075,2,NULL,medium,0.463728,Left,3,131546
141,D00-MT,1,0.667296,6,NULL,medium,0.600459,Employed,3,115232
286,D00-IT,NULL,0.744251,5,NULL,low,0.343757,Employed,5,106532
228,D00-ENG,NULL,0.951215,3,NULL,medium,0.655164,Employed,4,114054
272,D00-SS,NULL,0.725845,4,NULL,medium,0.796283,Employed,2,113928
254,D00-SS,NULL,0.878705,5,NULL,low,0.781524,Left,6,103263
136,D00-SS,NULL,0.604609,6,NULL,high,0.309018,Employed,3,101020
176,D00-IT,NULL,NULL,3,NULL,low,0.871386,Employed,3,112486
244,D00-SS,NULL,0.992908,3,NULL,medium,0.559198,Employed,3,108716
225,D00-SS,NULL,0.787272,3,NULL,low,0.181534,Employed,4,106467
164,D00-SS,NULL,0.770425,3,NULL,medium,1,Employed,3,112580
142,D00-SP,NULL,0.583385,3,NULL,high,0.691526,Employed,2,111865
233,D00-SS,NULL,0.538743,4,NULL,medium,0.740365,Employed,3,113709
188,NULL,NULL,0.661935,4,NULL,low,0.861701,Employed,3,105118
226,D00-SS,1,0.948371,2,NULL,medium,0.66072,Employed,3,119092
123,D00-SS,NULL,0.548118,2,NULL,low,0.946299,Employed,4,101874
265,D00-ENG,NULL,0.57755,4,NULL,low,0.995373,Employed,4,106358
119,D00-SS,NULL,NULL,3,NULL,low,0.479612,Employed,2,112469
308,D00-ENG,NULL,0.932072,6,NULL,low,0.112795,Left,4,117088
210,D00-MN,NULL,0.837113,3,NULL,medium,0.789601,Employed,3,130281
158,D00-SP,NULL,NULL,2,NULL,low,0.423326,Left,3,106461
138,D00-SP,NULL,NULL,2,NULL,medium,0.431138,Left,3,101364
251,D00-SS,NULL,0.877022,3,NULL,medium,0.63842,Employed,10,109487
145,D00-PD,NULL,0.716109,5,NULL,medium,1,Employed,2,118314
142,D00-SS,NULL,0.982972,5,NULL,low,0.975298,Employed,4,106206
173,D00-FN,NULL,0.702777,4,NULL,low,0.836602,Employed,3,117640
241,D00-ENG,NULL,0.633102,4,NULL,low,0.973713,Employed,2,108259
272,#NAME?,1,0.730495,4,NULL,low,0.538927,Employed,2,112497
195,D00-MN,NULL,0.900752,5,NULL,high,0.731368,Employed,6,115735
189,D00-FN,1,0.624821,2,NULL,low,0.327156,Employed,4,145424
154,D00-SS,NULL,0.688574,3,NULL,medium,0.488529,Employed,2,114360
251,D00-SP,1,0.780973,4,NULL,low,0.796433,Employed,2,106451
254,#NAME?,1,NULL,4,NULL,low,0.986943,Employed,2,119828
206,D00-SS,1,0.651195,5,NULL,low,0.50326,Employed,4,110486
202,#NAME?,NULL,0.949566,4,NULL,medium,1,Employed,3,115475
254,D00-FN,NULL,0.492888,2,NULL,medium,0.742093,Employed,5,105040
138,D00-SP,NULL,0.91595,3,NULL,low,0.629564,Employed,10,143734
184,D00-SS,NULL,0.511735,5,NULL,medium,0.582231,Employed,4,110646
205,D00-SS,NULL,NULL,4,NULL,medium,0.740408,Employed,3,105230
260,D00-MT,NULL,0.870714,3,NULL,medium,0.752522,Employed,3,109060
295,D00-PD,NULL,0.858545,7,NULL,low,0.0541599,Left,4,100407
260,D00-MT,1,0.760824,4,NULL,low,0.948321,Employed,2,117593
238,D00-IT,NULL,0.701655,4,NULL,low,0.98001,Employed,3,115763
141,D00-ENG,NULL,0.586579,3,NULL,medium,1,Employed,3,104868
215,D00-SP,NULL,0.478209,6,NULL,low,0.935887,Employed,4,102086
200,D00-SS,NULL,0.937844,5,NULL,medium,0.710721,Employed,3,119761
135,D00-PR,1,0.970195,4,1,low,0.781198,Employed,3,114498
254,D00-SP,NULL,0.916796,5,NULL,low,0.673961,Employed,2,111102
269,D00-SS,NULL,0.784764,5,NULL,medium,0.663671,Employed,2,113933
216,D00-MT,NULL,0.724349,4,NULL,medium,0.753788,Employed,2,102185
226,D00-ENG,NULL,0.993717,4,NULL,low,0.869999,Employed,2,105963
265,D00-PD,NULL,NULL,3,NULL,medium,0.739018,Employed,3,110491
195,D00-SS,NULL,0.711928,6,NULL,medium,0.108071,Employed,2,112295
131,D00-IT,NULL,NULL,2,NULL,low,0.433422,Left,3,101305
163,D00-SS,NULL,0.614713,2,NULL,medium,0.634842,Employed,3,110572
281,D00-SS,1,0.554585,5,NULL,low,0.802743,Employed,3,113182
209,D00-PD,NULL,0.564777,3,NULL,medium,0.748395,Employed,3,107858
247,D00-SS,NULL,0.892586,6,NULL,medium,0.0824497,Left,4,111765
242,D00-ENG,NULL,0.485107,3,NULL,low,0.89234,Employed,4,103101
182,D00-MT,NULL,NULL,3,NULL,high,1,Employed,3,102340
134,D00-SP,NULL,0.634309,3,NULL,low,0.508246,Employed,3,118020
241,D00-SS,NULL,0.798338,5,NULL,medium,0.713277,Employed,2,118256
153,D00-SS,1,0.868729,3,NULL,low,0.820938,Employed,3,101024
158,D00-ENG,NULL,0.573089,4,NULL,medium,0.874101,Employed,3,108552
229,D00-ENG,1,0.61659,4,NULL,medium,1,Employed,2,115799
156,D00-SS,1,0.950282,4,NULL,low,0.67206,Employed,2,116102
179,D00-ENG,NULL,1,3,NULL,low,0.844603,Employed,2,104562
233,D00-ENG,NULL,0.711866,2,NULL,medium,0.548347,Employed,3,119697
167,D00-SS,NULL,0.612004,5,NULL,low,0.699376,Employed,8,115488
229,D00-SP,NULL,0.66937,6,NULL,medium,0.51329,Employed,3,117452
168,D00-IT,NULL,0.879796,3,NULL,low,0.196961,Employed,4,113177
251,D00-MN,1,0.819368,4,1,low,0.622165,Employed,4,102683
178,D00-SP,NULL,0.52025,4,NULL,medium,0.646587,Employed,2,105622
197,D00-SS,NULL,0.546479,4,NULL,medium,0.565475,Employed,2,101814
243,NULL,NULL,0.821765,6,NULL,low,0.164526,Left,4,101504
141,D00-SS,NULL,0.99547,3,NULL,low,0.930115,Employed,3,109577
261,D00-ENG,NULL,0.916155,4,NULL,low,0.189899,Employed,6,105898
250,D00-ENG,NULL,0.852064,3,NULL,medium,0.717557,Employed,6,100424
258,D00-FN,NULL,NULL,3,NULL,low,0.60653,Employed,2,148490
126,D00-SP,NULL,0.406675,2,NULL,medium,0.365611,Left,3,104927
251,D00-FN,1,0.931572,3,NULL,medium,0.548175,Employed,3,117100
223,D00-SS,NULL,0.898076,4,NULL,medium,0.78052,Employed,5,101600
272,D00-IT,NULL,0.99939,3,NULL,medium,0.560792,Employed,2,117578
270,D00-SS,1,0.651679,4,NULL,medium,0.926113,Employed,3,111844
160,D00-SP,NULL,0.604979,3,NULL,medium,0.927801,Employed,10,114113
135,D00-ENG,NULL,0.540156,2,NULL,medium,0.365769,Left,3,102307
170,D00-SP,NULL,0.758173,4,NULL,medium,0.65056,Employed,3,110126
142,D00-IT,NULL,0.701676,5,NULL,medium,1,Employed,4,113842
143,#NAME?,NULL,0.832683,6,NULL,medium,0.199786,Employed,4,108350
180,D00-SS,NULL,0.871248,2,NULL,medium,0.74053,Employed,6,102352
134,NULL,NULL,0.730751,3,NULL,low,0.904948,Employed,3,102428
226,NULL,NULL,0.86856,3,NULL,low,0.762814,Employed,2,110399
207,D00-SP,NULL,0.826694,3,NULL,low,0.963944,Employed,2,112034
151,D00-SS,NULL,0.66347,5,NULL,medium,0.715657,Employed,3,112805
168,D00-ENG,NULL,0.910032,4,NULL,medium,0.805269,Employed,6,100892
130,D00-PR,NULL,0.527108,4,NULL,medium,0.502602,Employed,3,106725
251,D00-MN,1,0.828085,4,1,low,0.618268,Employed,4,109217
282,D00-SS,NULL,0.833611,6,NULL,low,0.111805,Left,4,107050
141,D00-SP,NULL,0.542278,4,NULL,medium,0.660444,Employed,4,118105
157,D00-SS,NULL,0.539066,4,NULL,low,0.718262,Employed,3,108969
156,D00-SS,1,0.448902,2,NULL,low,0.437002,Left,3,107394
246,D00-SP,NULL,NULL,4,NULL,low,0.51949,Employed,3,111636
225,D00-SS,NULL,0.819784,3,NULL,high,0.990446,Employed,2,116728
232,D00-ENG,NULL,1,5,NULL,medium,0.931429,Left,5,114358
120,D00-ENG,NULL,0.653404,3,NULL,low,0.262701,Employed,3,114701
136,D00-SS,NULL,0.645563,4,NULL,high,0.664039,Employed,3,104360
276,D00-PD,NULL,0.919405,5,NULL,medium,0.880555,Left,6,102677
250,NULL,NULL,0.587291,5,NULL,low,1,Employed,3,118486
161,D00-ENG,NULL,0.569382,5,NULL,high,0.635015,Left,5,115022
135,D00-SS,NULL,0.529152,2,NULL,low,0.447377,Left,3,107498
146,D00-ENG,NULL,0.471066,3,NULL,medium,0.55418,Employed,2,106126
222,D00-SS,NULL,0.653902,4,NULL,medium,0.66209,Employed,4,112349
188,D00-ENG,NULL,NULL,4,NULL,low,0.627502,Employed,2,107445
162,D00-SS,NULL,NULL,4,NULL,medium,0.550492,Employed,2,102404
275,D00-PD,NULL,0.573596,2,NULL,low,0.894659,Employed,3,105489
139,D00-ENG,NULL,0.687853,3,NULL,low,0.812176,Employed,2,114784
113,D00-MN,1,0.7545,3,NULL,medium,0.551144,Employed,3,119218
148,D00-ENG,NULL,0.929032,4,NULL,medium,0.968676,Employed,3,100930
148,D00-FN,NULL,0.783476,4,NULL,medium,0.71245,Employed,8,117211
176,D00-MN,NULL,0.484729,4,NULL,medium,1,Employed,8,110192
223,#NAME?,NULL,0.8971,5,NULL,medium,0.895458,Left,5,133677
194,D00-SP,NULL,0.66394,4,NULL,medium,0.120656,Employed,4,100145
186,D00-SP,NULL,0.386113,4,NULL,medium,0.375769,Employed,3,144205
229,D00-SS,NULL,0.525359,4,NULL,medium,0.690938,Employed,4,113496
125,D00-SS,1,1,2,NULL,low,0.467484,Employed,4,116235
153,D00-ENG,NULL,0.53209,2,NULL,medium,0.466166,Left,3,118798
160,D00-SP,NULL,0.617626,2,NULL,low,0.647948,Employed,4,109202
204,D00-SS,NULL,0.924088,5,NULL,low,0.690391,Employed,5,110465
266,D00-SS,NULL,0.551065,5,NULL,medium,0.654061,Employed,2,100475
137,D00-ENG,NULL,0.457087,2,NULL,medium,0.350326,Left,3,115204
164,D00-MN,NULL,0.924611,3,NULL,medium,0.728909,Employed,10,106226
219,D00-SP,NULL,1,4,NULL,low,0.9008,Employed,2,114363
99,D00-ENG,NULL,0.378573,2,NULL,low,0.321092,Employed,4,118511
182,D00-ENG,1,0.801183,3,NULL,low,0.755564,Employed,2,107176
210,D00-SP,NULL,0.95422,5,NULL,medium,0.806438,Employed,3,114554
240,D00-MT,1,0.85779,5,NULL,medium,0.750633,Left,6,108527
109,D00-SP,NULL,0.415611,6,NULL,medium,0.257677,Employed,2,105901
178,D00-SP,NULL,0.450185,4,NULL,medium,0.859864,Employed,3,106204
205,D00-PD,NULL,0.884792,3,NULL,high,0.693421,Employed,3,103144
154,D00-SS,NULL,0.477274,2,NULL,medium,0.439233,Left,3,105879
259,D00-MT,NULL,NULL,3,NULL,medium,0.632572,Employed,3,119075
267,D00-SS,NULL,0.619966,4,NULL,low,0.855214,Employed,4,119441
146,D00-SS,1,0.806601,3,NULL,medium,0.477233,Employed,2,106221
173,D00-SS,NULL,0.564012,5,NULL,low,0.711568,Employed,4,110739
197,D00-SP,1,0.874128,3,NULL,medium,0.822967,Employed,4,119739
129,D00-SP,NULL,0.76608,3,NULL,medium,0.551035,Employed,3,110782
123,#NAME?,NULL,0.774735,2,NULL,medium,0.508124,Employed,4,107214
179,D00-SS,1,0.403696,3,NULL,low,0.548088,Employed,2,105689
133,D00-SS,NULL,0.544696,2,NULL,medium,0.386347,Left,3,102424
160,D00-SP,NULL,NULL,5,NULL,medium,1,Employed,3,117857
260,D00-ENG,NULL,0.896206,5,NULL,low,0.548555,Employed,4,112866
134,D00-SS,NULL,0.61036,4,NULL,low,0.927701,Employed,4,105347
215,D00-IT,NULL,0.921001,6,NULL,low,0.989302,Employed,4,105065
204,D00-ENG,NULL,0.606199,3,NULL,medium,0.550681,Employed,3,101458
233,D00-SS,NULL,0.621765,4,NULL,medium,0.239153,Employed,5,111173
278,D00-SS,NULL,0.853438,7,NULL,low,0.117253,Left,4,105774
161,D00-ENG,NULL,0.85737,5,NULL,medium,0.563818,Employed,2,144273
252,D00-SS,NULL,0.907275,6,NULL,low,0.677649,Left,2,101171
245,D00-SP,NULL,0.996045,4,NULL,medium,0.748778,Left,5,104614
242,D00-MN,NULL,0.840424,4,NULL,medium,0.565675,Employed,2,115897
146,D00-SS,NULL,0.869097,3,NULL,low,0.570543,Employed,10,119509
257,D00-ENG,NULL,0.391113,3,NULL,medium,0.584183,Employed,3,106768
258,D00-SS,NULL,0.611588,4,NULL,medium,0.5325,Employed,3,100258
164,D00-IT,NULL,0.67427,2,NULL,medium,0.234585,Employed,4,103849
216,#NAME?,NULL,0.736369,4,NULL,medium,0.856901,Employed,4,116349
209,D00-ENG,NULL,0.655482,3,NULL,high,0.655031,Employed,3,116096
222,D00-SP,NULL,0.888615,4,NULL,low,0.974989,Employed,2,111270
268,D00-IT,NULL,0.902763,4,NULL,medium,0.522671,Employed,6,111471
176,D00-IT,NULL,0.696249,3,NULL,medium,0.814244,Employed,2,112689
274,D00-SS,NULL,0.631304,4,NULL,medium,0.541999,Employed,4,105684
243,D00-ENG,1,0.748652,6,NULL,low,0.202654,Employed,6,100636
234,D00-SS,1,NULL,5,NULL,low,0.576646,Employed,3,113094
158,D00-ENG,NULL,0.946636,3,NULL,low,1,Employed,2,102344
266,D00-IT,NULL,0.868165,6,NULL,low,0.125679,Left,4,107756
156,D00-SP,1,0.620627,3,NULL,low,0.687739,Employed,6,113608
242,D00-SP,NULL,0.918165,5,NULL,medium,0.772303,Left,5,110406
165,NULL,NULL,0.571503,6,NULL,low,0.244332,Employed,5,106666
142,D00-SS,1,0.77248,4,NULL,low,0.773493,Employed,2,118821
239,D00-SP,NULL,0.984927,5,NULL,low,0.673625,Employed,3,106918
180,D00-ENG,NULL,0.414836,4,NULL,medium,0.524134,Employed,3,105449
207,D00-ENG,NULL,0.959135,2,NULL,medium,0.197046,Employed,3,116346
171,D00-SS,NULL,NULL,3,NULL,low,0.574646,Employed,2,108648
195,D00-IT,NULL,0.910171,3,NULL,low,0.754278,Employed,4,102657
213,D00-SS,NULL,0.69563,3,NULL,medium,0.476819,Employed,10,119496
165,D00-MN,1,0.632176,5,NULL,medium,0.603467,Employed,3,109194
196,D00-SS,1,0.997451,3,NULL,medium,0.165888,Employed,5,109456
225,D00-SS,NULL,0.541117,3,NULL,medium,0.735344,Employed,3,100938
143,D00-ENG,NULL,0.791327,4,NULL,medium,0.835746,Employed,2,111486
193,D00-FN,1,NULL,4,NULL,low,0.728253,Employed,3,102494
168,D00-IT,NULL,0.96668,3,NULL,medium,0.227511,Employed,4,104133
255,D00-SP,NULL,0.978825,5,NULL,medium,0.948764,Employed,4,112284
175,NULL,NULL,0.716293,4,NULL,medium,0.684178,Employed,4,110889
208,D00-ENG,NULL,0.740346,4,NULL,medium,0.950591,Employed,2,119404
274,D00-SS,NULL,0.936887,3,NULL,low,0.611688,Employed,4,107975
186,D00-ENG,NULL,0.577072,5,NULL,low,0.603811,Employed,10,104773
273,D00-MT,1,0.654988,6,NULL,medium,0.743338,Employed,4,106132
267,D00-IT,NULL,NULL,3,NULL,low,0.54693,Employed,2,105509
226,D00-FN,1,1,5,NULL,low,0.25662,Employed,4,106045
296,D00-ENG,NULL,0.922567,6,NULL,low,0.0924546,Left,4,116828
216,D00-SS,NULL,0.453025,4,NULL,low,0.865966,Employed,2,113818
249,D00-PD,NULL,0.678951,6,NULL,medium,0.558002,Employed,5,117709
136,D00-SS,1,0.513453,3,NULL,medium,0.305257,Employed,2,100313
149,D00-SS,NULL,0.462172,2,NULL,low,0.436653,Left,3,106668
264,D00-ENG,NULL,0.839806,6,NULL,high,0.175519,Employed,3,116073
224,D00-SS,1,0.876244,4,NULL,low,0.667009,Employed,2,106741
214,D00-SP,NULL,0.858311,3,NULL,medium,0.11191,Left,2,115427
199,D00-SS,NULL,0.586808,4,NULL,low,0.998611,Employed,3,107275
162,D00-ENG,NULL,0.685717,3,NULL,low,0.606407,Employed,3,118855
179,D00-SP,NULL,0.508286,3,NULL,medium,0.655623,Employed,3,118198
187,D00-SS,NULL,0.850066,4,NULL,low,0.944288,Employed,3,119628
263,D00-SP,NULL,0.726023,5,NULL,medium,0.880065,Employed,3,101924
200,D00-PD,NULL,0.33892,6,NULL,low,0.789691,Employed,3,114364
275,D00-PD,NULL,0.810431,5,NULL,medium,0.148132,Left,4,116016
179,D00-SS,1,0.568402,3,NULL,low,0.763163,Employed,3,102179
230,D00-SP,NULL,0.925602,5,NULL,low,0.855422,Left,5,117859
152,D00-MT,NULL,0.633871,4,NULL,high,0.691802,Employed,3,116706
192,D00-SS,NULL,0.652254,4,NULL,medium,0.696913,Employed,3,109783
168,D00-SP,NULL,0.703046,5,NULL,low,0.235675,Left,4,119264
232,D00-SP,NULL,0.881226,4,NULL,low,0.245667,Employed,2,148607
180,D00-SS,NULL,0.93489,3,NULL,medium,0.198713,Employed,6,107071
235,D00-ENG,NULL,0.81096,5,NULL,low,0.5256,Employed,5,107797
245,D00-PD,NULL,0.898755,5,NULL,low,0.795591,Left,5,101223
121,D00-MN,NULL,0.771268,5,1,high,0.751792,Employed,5,115422
217,D00-MN,NULL,NULL,3,NULL,high,0.85331,Employed,3,115491
223,D00-SS,NULL,NULL,4,NULL,low,0.488837,Employed,3,114148
151,D00-SS,NULL,0.964905,3,NULL,low,0.258761,Employed,3,102168
180,D00-SS,NULL,NULL,4,NULL,medium,0.455527,Employed,3,105894
248,D00-SP,NULL,0.667554,5,NULL,medium,0.642775,Employed,3,112802
199,D00-ENG,NULL,0.614522,4,NULL,medium,0.605594,Employed,2,119366
241,D00-SS,NULL,0.648874,5,NULL,low,0.527148,Employed,3,108422
257,D00-FN,1,NULL,3,NULL,high,0.470368,Employed,2,118381
152,D00-ENG,NULL,0.524166,3,NULL,low,0.863412,Employed,4,112865
194,D00-ENG,NULL,0.622454,3,NULL,medium,0.497446,Employed,3,101067
227,D00-SS,NULL,0.644143,4,NULL,low,0.921539,Employed,3,136828
219,D00-MT,NULL,NULL,3,NULL,medium,0.736276,Employed,2,116005
221,D00-ENG,1,1,3,NULL,medium,0.499881,Employed,2,110289
210,D00-PD,NULL,NULL,4,NULL,low,0.600165,Employed,3,107590
259,D00-FN,1,0.722256,3,NULL,low,0.828165,Employed,3,102167
157,D00-SP,NULL,0.707167,5,NULL,low,0.834708,Employed,4,100568
98,NULL,1,NULL,3,NULL,low,0.76647,Employed,3,118015
238,D00-SS,NULL,0.64493,5,NULL,low,0.510444,Employed,3,110077
164,D00-SP,NULL,0.601787,4,1,medium,0.560999,Employed,3,106209
272,D00-SS,NULL,0.757556,2,NULL,medium,0.980717,Employed,2,113081
241,D00-SS,NULL,0.490518,5,NULL,medium,0.634006,Employed,8,104821
147,D00-SP,1,0.507121,3,NULL,high,0.92916,Employed,4,113194
225,D00-SP,NULL,0.714338,4,NULL,low,0.161208,Employed,5,117443
242,D00-SP,NULL,0.559685,5,NULL,low,0.816498,Employed,2,110379
113,D00-PR,NULL,0.406524,2,1,medium,0.376935,Employed,3,103354
220,D00-SP,NULL,0.838329,4,NULL,low,0.950934,Employed,3,112291
142,NULL,NULL,0.531834,4,NULL,low,0.386778,Employed,2,103062
122,D00-TP,NULL,NULL,2,NULL,medium,NULL,Employed,NULL,111990
